trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2018-03-12,1.520784e+18,I,KQ.m@DCE.i,DCE,i,black,531.0,487.5,489.5,475.5,479.0,1163247.0,847330.0,848100.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-13,1.5208704e+18,I,KQ.m@DCE.i,DCE,i,black,532.0,478.0,484.0,476.5,479.0,842275.0,848100.0,836046.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-14,1.5209568e+18,I,KQ.m@DCE.i,DCE,i,black,533.0,481.0,493.5,478.5,490.0,1189592.0,836046.0,828364.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-15,1.5210432e+18,I,KQ.m@DCE.i,DCE,i,black,534.0,490.5,494.5,486.5,490.0,928905.0,828364.0,767260.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-16,1.5211296e+18,I,KQ.m@DCE.i,DCE,i,black,535.0,489.0,490.0,481.0,483.5,969970.0,767260.0,778370.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-19,1.5213888e+18,I,KQ.m@DCE.i,DCE,i,black,536.0,481.5,482.5,461.5,462.5,1372208.0,778370.0,852719.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-20,1.5214752e+18,I,KQ.m@DCE.i,DCE,i,black,537.0,463.0,465.5,453.5,459.0,1082719.0,852719.0,839631.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-21,1.5215616e+18,I,KQ.m@DCE.i,DCE,i,black,538.0,460.0,467.5,457.5,463.0,1190675.0,839631.0,828561.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-22,1.521648e+18,I,KQ.m@DCE.i,DCE,i,black,539.0,464.0,473.5,462.5,466.5,1319115.0,828561.0,796512.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-23,1.5217344e+18,I,KQ.m@DCE.i,DCE,i,black,540.0,465.0,467.5,430.5,437.5,1862363.0,796512.0,696987.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-26,1.5219936e+18,I,KQ.m@DCE.i,DCE,i,black,541.0,438.5,443.5,434.5,439.0,1040892.0,696987.0,696492.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-27,1.52208e+18,I,KQ.m@DCE.i,DCE,i,black,542.0,438.5,448.5,437.5,444.0,944741.0,696492.0,642502.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-28,1.5221664e+18,I,KQ.m@DCE.i,DCE,i,black,543.0,443.5,445.5,427.5,438.5,1266824.0,642502.0,703049.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-29,1.5222528e+18,I,KQ.m@DCE.i,DCE,i,black,544.0,439.5,441.5,430.5,441.0,919039.0,703049.0,657942.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-03-30,1.5223392e+18,I,KQ.m@DCE.i,DCE,i,black,545.0,442.5,444.0,431.0,443.5,1076166.0,657942.0,624705.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-02,1.5225984e+18,I,KQ.m@DCE.i,DCE,i,black,546.0,443.5,463.0,441.0,446.5,1258073.0,624705.0,571485.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-03,1.5226848e+18,I,KQ.m@DCE.i,DCE,i,black,547.0,447.5,454.5,436.0,441.0,789190.0,571485.0,466029.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-04,1.5227712e+18,I,KQ.m@DCE.i,DCE,i,black,548.0,455.0,456.5,435.0,438.5,1369873.0,466029.0,819550.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-09,1.5232032e+18,I,KQ.m@DCE.i,DCE,i,black,549.0,436.0,446.0,433.0,444.0,1100272.0,819550.0,887879.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-10,1.5232896e+18,I,KQ.m@DCE.i,DCE,i,black,550.0,445.0,456.5,444.0,451.0,1545466.0,887879.0,936995.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-11,1.523376e+18,I,KQ.m@DCE.i,DCE,i,black,551.0,453.0,461.0,446.0,447.5,1537277.0,936995.0,912476.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-12,1.5234624e+18,I,KQ.m@DCE.i,DCE,i,black,552.0,448.5,456.5,442.0,450.0,1780390.0,912476.0,961024.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-13,1.5235488e+18,I,KQ.m@DCE.i,DCE,i,black,553.0,447.5,457.0,444.0,453.5,1579883.0,961024.0,968880.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-16,1.523808e+18,I,KQ.m@DCE.i,DCE,i,black,554.0,454.5,457.5,435.5,438.5,1862620.0,968880.0,1061591.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-17,1.5238944e+18,I,KQ.m@DCE.i,DCE,i,black,555.0,439.0,445.5,434.0,439.0,1725587.0,1061591.0,1046541.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-04-18,1.5239808e+18,I,KQ.m@DCE.i,DCE,i,black,556.0,442.0,451.5,440.5,449.0,2012227.0,1046541.0,1069390.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
