strategy_id,strategy_family,lookback,version,sample_split,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,hit_rate,min_daily,max_daily,max_drawdown,avg_turnover_daily,avg_n_symbols
BREAKOUT_120_long_flat,BREAKOUT,120,long_flat,PSEUDO_LIVE,passive_return,593,0.00015298524744971823,0.03855228235732899,0.007801648652731998,0.12384733290858589,0.3112887573104637,0.4775188412460828,0.5075885328836425,-0.03323727140030437,0.02966342255049796,-0.19126604513448864,0.0033944932089957384,26.895446880269816
BREAKOUT_120_long_flat,BREAKOUT,120,long_flat,PSEUDO_LIVE,gross_map_vs_passive,593,-1.8808686571570816e-05,-0.004739789016035846,0.004921798969662935,0.07813113646069236,-0.060664534406464514,-0.09305976362524515,0.5193929173693086,-0.026369182060673166,0.026036450136701618,-0.11838302844309267,0.0033944932089957384,26.895446880269816
BREAKOUT_120_long_flat,BREAKOUT,120,long_flat,PSEUDO_LIVE,net_map_vs_passive,593,-2.0505933176068653e-05,-0.0051674951603693006,0.004921770210635357,0.07813067992528286,-0.06613912953670731,-0.10145782575081591,0.5193929173693086,-0.026369182060673166,0.026017931618183096,-0.11841568062729546,0.0033944932089957384,26.895446880269816
BREAKOUT_120_long_flat,BREAKOUT,120,long_flat,PSEUDO_LIVE,net_map_vs_zero,593,0.00013247931427364963,0.033384787196959705,0.004287887025254328,0.06806809631258091,0.49046159662892247,0.7523710631937885,0.5480607082630692,-0.022563602164926946,0.016266277675084553,-0.07472275587940858,0.0033944932089957384,26.895446880269816
BREAKOUT_120_long_short,BREAKOUT,120,long_short,IS,gross_strategy_return,1095,-8.36814978354212e-05,-0.021087737454526145,0.005846485612039406,0.09281008183904116,-0.22721386552700412,-0.4736326353054841,0.4968036529680365,-0.03231384570083758,0.026649517778391366,-0.3425729218081913,0.01049348763257326,19.73972602739726
BREAKOUT_120_long_short,BREAKOUT,120,long_short,IS,net_strategy_return,1095,-8.89282416517078e-05,-0.022409916896230366,0.005847498248871135,0.09282615695039223,-0.2414181264469085,-0.5032417505610909,0.4968036529680365,-0.03234016149031126,0.026620106013685484,-0.3455372437351991,0.01049348763257326,19.73972602739726
BREAKOUT_120_long_short,BREAKOUT,120,long_short,IS,passive_return,1095,0.00032972085701228393,0.08308965596709555,0.007769035478544136,0.12332961481839282,0.6737202259931484,1.4043856230147933,0.5461187214611872,-0.05091461867911063,0.026649517778391366,-0.19858246041583794,0.01049348763257326,19.73972602739726
BREAKOUT_120_long_short,BREAKOUT,120,long_short,IS,gross_map_vs_passive,1095,-0.00041340235484770504,-0.10417739342162168,0.007848728704847433,0.1245947055662423,-0.8361301786313423,-1.7429329809828062,0.382648401826484,-0.03666106238632745,0.04415181950707142,-0.40585681826998554,0.01049348763257326,19.73972602739726
BREAKOUT_120_long_short,BREAKOUT,120,long_short,IS,net_map_vs_passive,1095,-0.0004186490986639917,-0.10549957286332591,0.00784934175527796,0.12460443744012417,-0.8466758891634283,-1.7649157620903575,0.382648401826484,-0.03675630048156554,0.04415181950707142,-0.40832953134292127,0.01049348763257326,19.73972602739726
BREAKOUT_120_long_short,BREAKOUT,120,long_short,IS,net_map_vs_zero,1095,-8.89282416517078e-05,-0.022409916896230366,0.005847498248871135,0.09282615695039223,-0.2414181264469085,-0.5032417505610909,0.4968036529680365,-0.03234016149031126,0.026620106013685484,-0.3455372437351991,0.01049348763257326,19.73972602739726
